modelDirectory,sourceFile,bbhTaskCount,bbhMacroMean,bbhTaskSd,bbhTaskMin,bbhTaskMax
LeroyDyer_SpydazWeb_AI_HumanAGI_002,results_2025-02-13T18-27-04.338360.json,24,50.43871825389314,17.665971686970337,14.399999999999999,81.6
LeroyDyer_SpydazWeb_AI_HumanAI_001,results_2025-02-13T18-27-04.338360.json,24,33.440360243051984,17.04256600944339,0,68
LeroyDyer_SpydazWeb_AI_HumanAI_006,results_2025-02-13T18-27-04.338360.json,24,33.01800420981355,16.208411428619222,10,71.2
LeroyDyer_SpydazWeb_AI_HumanAI_007,results_2025-02-13T18-27-04.338360.json,24,34.15665794743605,17.823624100981938,7.6,71.2
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,results_2025-02-13T18-27-04.338360.json,24,33.06728717792964,16.30842542347041,12.4,78.4
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,results_2025-02-13T18-27-04.338360.json,24,33.363164762455845,16.651413698442145,12.4,76.8
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,results_2025-02-13T18-27-04.338360.json,24,35.22609512356862,16.541024523955276,12.4,74.4
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,results_2025-02-13T18-27-04.338360.json,24,39.840187861283574,17.500133288558924,14.799999999999999,74.8
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,results_2025-02-13T18-27-04.338360.json,24,48.58334104291108,17.84908618502999,14.000000000000002,80
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,results_2025-02-13T18-27-04.338360.json,24,45.76886476056274,16.99155098663401,11.600000000000001,75.6
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,results_2025-02-13T18-27-04.338360.json,24,31.58421938604874,17.438433635711117,4,76
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,results_2025-02-13T18-27-04.338360.json,24,44.827466097749216,17.623618989569877,11.200000000000001,76.40449438202246
LeroyDyer_SpydazWeb_AI_HumanAI_RP,results_2025-02-13T18-27-04.338360.json,24,33.230179059744295,16.239519709232574,8.799999999999999,72.8
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,results_2025-02-13T18-27-04.338360.json,24,33.536617928965974,17.123847438322933,4,67.2
LeroyDyer_SpydazWeb_HumanAI_M1,results_2025-02-13T18-27-04.338360.json,24,35.63270579839811,17.35799478026752,11.600000000000001,75.2
LeroyDyer_SpydazWeb_HumanAI_M2,results_2025-02-13T18-27-04.338360.json,24,39.308772552915556,17.705936601155766,13.200000000000001,76.4
LeroyDyer_SpydazWeb_HumanAI_M3,results_2025-02-13T18-27-04.338360.json,24,31.27257254616624,15.427611874965198,12,63.6
LeroyDyer__Spydaz_Web_AI_12,results_2025-02-13T18-27-04.338360.json,24,31.633960292107943,15.310585612833423,11.600000000000001,60.8
LeroyDyer__Spydaz_Web_AI_14,results_2025-02-13T18-27-04.338360.json,24,29.888481273545413,14.26671475091459,7.6,51.6
LeroyDyer__Spydaz_Web_AI_BIBLE_002,results_2025-02-13T18-27-04.338360.json,24,32.890701865141644,16.502777223232066,10.4,76
LeroyDyer__Spydaz_Web_AI_ChatML_002,results_2025-02-13T18-27-04.338360.json,24,31.063835989570936,15.303542875340373,11.200000000000001,62.4
LeroyDyer__Spydaz_Web_AI_ChatQA,results_2025-02-13T18-27-04.338360.json,24,32.35949383741351,16.237127190972757,0.8,57.99999999999999
LeroyDyer__Spydaz_Web_AI_ChatQA_003,results_2025-02-13T18-27-04.338360.json,24,31.71811407815537,14.718946331882206,12.8,57.599999999999994
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,results_2025-02-13T18-27-04.338360.json,24,41.744326477845114,16.69439832796379,14.000000000000002,78.8
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,results_2025-02-13T18-27-04.338360.json,24,40.92347113723405,14.437098988445115,15.6,70.8
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,results_2025-02-13T18-27-04.338360.json,24,57.609137427201404,18.204626349623112,18,83.6
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,results_2025-02-13T18-27-04.338360.json,24,47.27592304359863,16.2763280528799,13.600000000000001,79.2
lightblue_suzume-llama-3-8B-multilingual,results_2024-08-12T10-41-49.479020.json,24,49.49952418735975,17.886173733697497,12.8,82.8
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,results_2024-07-25T14-17-45.167820.json,24,47.074584910573016,18.563232599366934,8.4,81.2
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,results_2024-07-25T14-18-43.997470.json,24,48.646412055804184,17.981886198797405,13.600000000000001,83.2
LightningRodLabs_Flashlight-v1.0,results_2025-02-13T18-27-04.338360.json,24,68.76833310149728,18.931926136974358,28.4,100
LightningRodLabs_Flashlight-v1.1,results_2025-02-13T18-27-04.338360.json,24,69.01141327534414,19.114484938235176,26.400000000000002,100
LightningRodLabs_Flashlight-v1.2,results_2025-02-13T18-27-04.338360.json,24,32.64526807518732,14.075506732364493,4.3999999999999995,53.93258426966292
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,results_2025-02-13T18-27-04.338360.json,24,42.870695058215546,16.70136961302504,10.8,74.8
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,results_2025-02-13T18-27-04.338360.json,24,43.76474190610943,15.945646116738203,16.400000000000002,76.4
Lil-R_2_PRYMMAL-ECE-7B-SLERP,results_2025-02-13T18-27-04.338360.json,24,55.56642048146724,16.004317410899468,17.2,84.8
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,results_2025-02-13T18-27-04.338360.json,24,30.525797550329685,14.242222395360637,6.800000000000001,51.87165775401069
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,results_2025-02-13T18-27-04.338360.json,24,30.525797550329685,14.242222395360637,6.800000000000001,51.87165775401069
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,results_2025-02-13T18-27-04.338360.json,24,35.7839880712804,14.662683871038372,11.600000000000001,65.60000000000001
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,results_2025-02-13T18-27-04.338360.json,24,41.90452656470819,17.18609472516495,13.200000000000001,81.2
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,results_2025-02-13T18-27-04.338360.json,24,29.550929662586626,15.224067291914025,3.2,54
LilRg_10PRYMMAL-3B-slerp,results_2025-02-13T18-27-04.338360.json,24,53.20377091634504,20.099279478158746,13.600000000000001,88
LilRg_ECE-1B-merge-PRYMMAL,results_2025-02-13T18-27-04.338360.json,24,42.345600176908754,18.153641164342506,14.000000000000002,84
LilRg_ECE_Finetunning,results_2025-02-13T18-27-04.338360.json,24,47.32159679073052,19.61948279958879,6.800000000000001,87.6
LilRg_PRYMMAL-6B-slerp,results_2025-02-13T18-27-04.338360.json,24,28.67621569203612,15.260630028208798,0,51.87165775401069
LilRg_PRYMMAL-ECE-7B-SLERP-V3,results_2025-02-13T18-27-04.338360.json,24,29.572390849801234,15.232285287022464,3.2,54
LilRg_PRYMMAL-ECE-7B-SLERP-V4,results_2025-02-13T18-27-04.338360.json,24,29.572390849801234,15.232285287022464,3.2,54
LilRg_PRYMMAL-ECE-7B-SLERP-V5,results_2025-02-13T18-27-04.338360.json,24,29.572390849801234,15.232285287022464,3.2,54
LilRg_PRYMMAL-ECE-7B-SLERP-V6,results_2025-02-13T18-27-04.338360.json,24,29.572390849801234,15.232285287022464,3.2,54
LilRg_PRYMMAL-ECE-7B-SLERP-V7,results_2025-02-13T18-27-04.338360.json,24,29.572390849801234,15.232285287022464,3.2,54
LilRg_PRYMMAL-slerp-Merge,results_2025-02-13T18-27-04.338360.json,24,53.641562717689254,20.33025199981353,14.000000000000002,88
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,results_2025-02-13T18-27-04.338360.json,24,48.60092088299631,15.659268460636106,16.8,78.4
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,results_2025-02-13T18-27-04.338360.json,24,49.08161460506796,16.030914000639186,17.599999999999998,76
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,results_2024-09-03T08-41-46.953089.json,24,48.52658232224005,15.431629051732028,16.400000000000002,79.2
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,results_2025-02-13T18-27-04.338360.json,24,47.38758608456886,14.356370190457524,21.2,75.6
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,results_2025-02-13T18-27-04.338360.json,24,46.947778544162844,15.136381025819784,16,79.60000000000001
lkoenig_BBAI_200_Gemma,results_2025-02-27T11-24-52.773192.json,24,34.49044607726534,19.093292554465442,9.6,78
lkoenig_BBAI_456_QwenKoen,results_2025-03-01T16-19-14.615825.json,24,55.5271361223348,15.847676859678215,17.599999999999998,84.8
lkoenig_BBAI_7B_KoenQwenDyan,results_2025-03-08T20-01-53.125995.json,24,55.36566841353076,15.790045743604951,16.8,83.2
lkoenig_BBAI_7B_Qwen2.5koen,results_2025-03-01T17-02-53.917814.json,24,55.440313121344644,15.90049669473006,16.400000000000002,84
lkoenig_BBAI_7B_QwenDyanKoenLo,results_2025-03-08T19-57-59.849642.json,24,55.624615255032005,15.838630596870257,17.599999999999998,84.8
LLM360_K2,results_2025-02-13T18-27-04.338360.json,24,49.718356765236784,16.984756409668684,15.2,87.2
LLM360_K2-Chat,results_2025-02-13T18-27-04.338360.json,24,53.58099630242068,16.796110104404516,18.8,85.2
LLM4Binary_llm4decompile-1.3b-v2,results_2025-02-13T18-27-04.338360.json,24,32.718084172675894,15.402605144502642,10.8,66.4
llmat_Mistral-v0.3-7B-ORPO,results_2024-08-12T12-37-49.752603.json,24,39.776607302918094,15.677101748197018,14.000000000000002,74
Locutusque_CollectiveLM-Falcon-3-7B,results_2025-02-13T18-27-04.338360.json,24,51.05131374222628,17.48527097971334,14.399999999999999,86
Locutusque_Hercules-6.0-Llama-3.1-8B,results_2024-09-26T10-11-45.568903.json,24,48.13303790011954,16.519238984111983,13.200000000000001,80.4
Locutusque_Hercules-6.1-Llama-3.1-8B,results_2025-02-13T18-27-04.338360.json,24,46.562423765034026,16.807330953389133,10.4,86
Locutusque_Llama-3-NeuralHercules-5.0-8B,results_2024-08-13T01-27-58.645604.json,24,39.40474241916673,19.08062836500879,13.600000000000001,81.6
Locutusque_Llama-3-Yggdrasil-2.0-8B,results_2024-08-13T01-24-48.518321.json,24,47.724551424666885,19.38552533401431,14.399999999999999,82.8
Locutusque_TinyMistral-248M-v2.5,results_2024-09-16T04-23-52.850271.json,24,30.38576112326078,15.883223213775013,6,54.800000000000004
Luni_StarDust-12b-v1,results_2025-02-13T18-27-04.338360.json,24,53.66139363101083,18.132235984845078,11.600000000000001,86.8
Luni_StarDust-12b-v2,results_2025-02-13T18-27-04.338360.json,24,54.19479534912178,17.378977289922503,13.600000000000001,88
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,results_2025-02-24T23-30-56.918941.json,24,64.78481476573445,17.787093562306527,24,91.2
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,results_2025-02-25T00-00-30.869764.json,24,64.66679318879382,18.81734245921402,18.8,92.4
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,results_2025-02-26T07-03-41.908628.json,24,64.57646219275206,17.681280377924836,24.8,91.2
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,results_2025-02-28T21-38-57.260500.json,24,64.22587980411636,18.25261460580631,22.8,93.2
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,results_2025-02-28T15-01-10.974713.json,24,64.64622296537793,18.312294243426646,23.599999999999998,92.4
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,results_2025-02-28T23-25-38.441600.json,24,64.51310724242121,17.74150019556841,24,91.60000000000001
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,results_2025-03-01T02-45-12.512000.json,24,64.57173605698172,18.046591522579206,23.599999999999998,89.60000000000001
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,results_2025-03-01T08-45-31.657703.json,24,64.96383797869687,17.950805666566097,24.8,91.2
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,results_2025-03-06T11-00-17.588392.json,24,64.88391435015804,17.753542876675546,24.8,91.2
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,results_2025-03-07T07-26-34.728949.json,24,65.70671029574324,17.96776234545981,24.8,91.60000000000001
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,results_2025-02-13T18-27-04.338360.json,24,49.49521619329585,15.450743903192071,18,79.2
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,results_2024-09-26T03-14-13.908783.json,24,35.15036874279284,15.262373893622183,10.4,69.19999999999999
Lyte_Llama-3.2-3B-Overthinker,results_2024-10-18T15-15-40.654668.json,24,43.20093097952517,16.915570154331405,12.8,76.4
M4-ai_TinyMistral-248M-v3,results_2024-10-18T08-51-04.559101.json,24,28.845499389955652,15.158841643125541,0,51.33689839572193
magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002,results_2025-03-10T21-31-33.519419.json,24,32.81563256810973,13.586896924171974,14.399999999999999,53.475935828877006
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,results_2024-09-18T06-08-40.741828.json,24,46.15102744527366,16.75627100502086,17.599999999999998,78.4
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,results_2024-08-13T01-20-48.160312.json,24,45.71580899672056,16.704631640412998,14.399999999999999,80.4
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,results_2025-02-13T18-27-04.338360.json,24,47.89408101970551,17.961646894166133,13.600000000000001,76.4
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,results_2025-02-13T18-27-04.338360.json,24,45.69605065220009,17.444392594154753,13.200000000000001,76
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,results_2025-02-13T18-27-04.338360.json,24,47.641578177999065,16.982868249132633,12.4,80
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,results_2024-09-18T06-41-31.872133.json,24,46.22396316468015,16.526434644005498,13.600000000000001,78.8
Magpie-Align_MagpieLM-8B-Chat-v0.1,results_2025-02-13T18-27-04.338360.json,24,41.72338260055305,15.874630272411164,10,75.6
Magpie-Align_MagpieLM-8B-SFT-v0.1,results_2025-02-13T18-27-04.338360.json,24,45.52850159555336,17.274487497144182,5.6000000000000005,79.60000000000001
maldv_badger-lambda-llama-3-8b,results_2024-07-18T22-08-35.167678.json,24,49.634866510444816,14.75984113466065,20.8,77.2
ManoloPueblo_ContentCuisine_1-7B-slerp,results_2025-02-13T18-27-04.338360.json,24,51.88437309746964,19.467667557142885,13.600000000000001,83.2
ManoloPueblo_LLM_MERGE_CC2,results_2025-02-13T18-27-04.338360.json,24,52.09367401710429,19.527988519685493,15.2,83.6
ManoloPueblo_LLM_MERGE_CC3,results_2025-02-13T18-27-04.338360.json,24,52.46290546274341,17.83344588534079,16,82.39999999999999
marcuscedricridia_Hush-Qwen2.5-7B-MST,results_2025-03-09T12-03-06.802478.json,24,54.58495423775734,16.075297520532573,16.8,83.6
marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3,results_2025-03-09T12-51-36.770537.json,24,55.16165586639878,16.89053827224837,15.2,85.6
marcuscedricridia_Hush-Qwen2.5-7B-Preview,results_2025-03-07T02-14-20.812691.json,24,54.31064770878758,17.452630592783294,10.4,84
marcuscedricridia_Hush-Qwen2.5-7B-RP-v1.4-1M,results_2025-03-10T18-54-33.706076.json,24,52.951230171501074,16.422492828247183,14.399999999999999,81.6
marcuscedricridia_Hush-Qwen2.5-7B-v1.1,results_2025-03-08T14-26-26.531812.json,24,53.83575636307668,16.93401246163949,12.4,82.39999999999999
marcuscedricridia_Hush-Qwen2.5-7B-v1.3,results_2025-03-08T18-53-52.937772.json,24,53.26893189699236,17.602175154724087,11.600000000000001,82.39999999999999
marcuscedricridia_Qwen2.5-7B-Preview,results_2025-03-09T15-22-35.247692.json,24,53.59781834039953,16.7442998124511,12.4,84.39999999999999
marcuscedricridia_Yell-Qwen2.5-7B-Preview-v1.1,results_2025-03-08T08-51-49.160851.json,24,53.47734083768816,18.32295763698149,12.8,84.8
MarinaraSpaghetti_Nemomix-v4.0-12B,results_2025-02-13T18-27-04.338360.json,24,52.74986611124783,17.122477631195494,12.4,85.6
MarinaraSpaghetti_NemoReRemix-12B,results_2025-02-13T18-27-04.338360.json,24,55.36511805668159,17.881896402551117,14.399999999999999,86.8
Marsouuu_general3B-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,53.94350977017502,20.100279122482988,14.399999999999999,87.6
Marsouuu_general3Bv2-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,56.36569831901025,16.21749997031252,18,84.8
Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,42.301343044108926,17.991882996608414,12.8,83.6
Marsouuu_lareneg3B-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,54.53325807578269,19.520297129453905,15.6,87.2
Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,56.23360145379041,15.849305315941551,18,85.2
Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,39.527303304939586,17.165112120711097,14.000000000000002,77.2
Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,results_2025-02-13T18-27-04.338360.json,24,42.301343044108926,17.991882996608414,12.8,83.6
Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,results_2024-10-04T02-05-16.789490.json,24,34.64368053320647,15.911195388156104,15.2,68
mattshumer_Reflection-Llama-3.1-70B,results_2024-09-09T18-34-06.815867.json,24,64.50012864843423,18.410066541428748,28.4,96.39999999999999
MaziyarPanahi_calme-2.1-llama3.1-70b,results_2025-02-13T18-27-04.338360.json,24,64.47553274965519,21.15103685012616,23.599999999999998,99.2
MaziyarPanahi_calme-2.1-phi3-4b,results_2024-07-18T11-08-51.380541.json,24,55.95320442699867,17.734073435108154,21.2,87.6
MaziyarPanahi_calme-2.1-phi3.5-4b,results_2024-09-03T09-41-32.172139.json,24,54.83695590203843,16.459773505930173,15.2,80
MaziyarPanahi_calme-2.1-qwen2-72b,results_2024-07-18T06-00-38.574165.json,24,69.65560971922595,19.48397189805644,26.400000000000002,95.6
MaziyarPanahi_calme-2.1-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,50.45925887362793,18.06378345859297,12,81.6
MaziyarPanahi_calme-2.1-qwen2.5-72b,results_2024-10-05T22-25-27.320099.json,24,72.61624327092417,18.61172201158852,32.4,99.6
MaziyarPanahi_calme-2.1-rys-78b,results_2025-02-13T18-27-04.338360.json,24,70.97861139530463,19.076635133994056,30,97.2
MaziyarPanahi_calme-2.2-llama3-70b,results_2024-07-17T08-13-13.687245.json,24,64.35431762417703,19.0016023378858,27.6,98.4
MaziyarPanahi_calme-2.2-llama3.1-70b,results_2025-02-13T18-27-04.338360.json,24,67.92920009427085,19.21771661983646,32,100
MaziyarPanahi_calme-2.2-phi3-4b,results_2024-07-18T09-39-19.713557.json,24,55.2960489648726,18.90489908510669,18.4,85.2
MaziyarPanahi_calme-2.2-qwen2-72b,results_2025-02-13T18-27-04.338360.json,24,69.39595229335245,19.145059466429274,26.8,95.19999999999999
MaziyarPanahi_calme-2.2-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,52.149137501279206,17.54102042044523,14.000000000000002,83.2
MaziyarPanahi_calme-2.2-qwen2.5-72b,results_2025-02-13T18-27-04.338360.json,24,72.76399007138082,18.4649182191187,32.4,99.2
MaziyarPanahi_calme-2.2-rys-78b,results_2025-02-13T18-27-04.338360.json,24,70.81014602379214,19.46817096606114,28.000000000000004,98.8
MaziyarPanahi_calme-2.3-llama3-70b,results_2025-02-13T18-27-04.338360.json,24,63.991734893686015,18.895569133845022,28.000000000000004,98.4
MaziyarPanahi_calme-2.3-llama3.1-70b,results_2025-02-13T18-27-04.338360.json,24,68.71653740091752,18.724638182664624,34,100
MaziyarPanahi_calme-2.3-phi3-4b,results_2025-02-13T18-27-04.338360.json,24,55.37867816134528,18.768561268593714,19.6,82.8
MaziyarPanahi_calme-2.3-qwen2-72b,results_2024-09-28T03-12-45.476266.json,24,65.76306700720502,20.769296344630856,18.8,96.8
MaziyarPanahi_calme-2.3-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,50.64049035932394,18.26568823046983,14.399999999999999,82
MaziyarPanahi_calme-2.3-rys-78b,results_2025-02-13T18-27-04.338360.json,24,71.07763314317289,19.233175579724634,29.599999999999998,98
MaziyarPanahi_calme-2.4-llama3-70b,results_2024-07-18T09-03-39.762026.json,24,64.18191966839485,19.359105968632203,28.4,98
MaziyarPanahi_calme-2.4-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,51.01416326251772,18.074310841647534,13.200000000000001,85.2
MaziyarPanahi_calme-2.4-rys-78b,results_2025-02-13T18-27-04.338360.json,24,72.79510956242795,19.27316371269842,31.2,98.8
MaziyarPanahi_calme-2.5-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,48.86561146965676,18.244068313119435,13.200000000000001,82
MaziyarPanahi_calme-2.6-qwen2-7b,results_2025-02-13T18-27-04.338360.json,24,49.30243946403894,17.983627194788777,10.4,83.2
MaziyarPanahi_calme-2.7-qwen2-7b,results_2024-09-19T06-16-21.919709.json,24,48.831709013099974,17.932857196564868,12.4,82.8
MaziyarPanahi_calme-3.1-baguette-3b,results_2025-02-13T18-27-04.338360.json,24,46.83334104291108,16.883593751256985,10.8,79.60000000000001
MaziyarPanahi_calme-3.1-instruct-3b,results_2025-02-13T18-27-04.338360.json,24,48.12730148043098,18.194069686235732,12,85.6
MaziyarPanahi_calme-3.1-instruct-78b,results_2025-02-13T18-27-04.338360.json,24,73.05154498840409,19.00974596920922,32,99.2
MaziyarPanahi_calme-3.1-llamaloi-3b,results_2024-11-10T07-21-06.518071.json,24,45.87340004998879,16.129368350099796,13.200000000000001,76.8
MaziyarPanahi_calme-3.2-baguette-3b,results_2025-02-13T18-27-04.338360.json,24,47.08622699027139,17.089097652700907,10.8,79.60000000000001
MaziyarPanahi_calme-3.2-instruct-3b,results_2025-02-13T18-27-04.338360.json,24,48.65641110376735,18.069925093183574,12.4,83.6
MaziyarPanahi_calme-3.2-instruct-78b,results_2025-02-13T18-27-04.338360.json,24,73.18616272092676,19.213899963223735,31.2,99.2
MaziyarPanahi_calme-3.3-baguette-3b,results_2025-02-13T18-27-04.338360.json,24,46.782172959575206,17.992657152676088,11.200000000000001,73.6
MaziyarPanahi_calme-3.3-instruct-3b,results_2025-02-13T18-27-04.338360.json,24,46.9334094276887,17.90357938586818,10.4,75.6
MaziyarPanahi_Calme-4x7B-MoE-v0.1,results_2025-02-13T18-27-04.338360.json,24,51.02819889174131,17.449315152542717,15.6,79.2
MaziyarPanahi_Calme-4x7B-MoE-v0.2,results_2025-02-13T18-27-04.338360.json,24,51.107668025582626,17.60334234355404,15.6,80
MaziyarPanahi_Llama-3-70B-Instruct-v0.1,results_2024-10-05T14-21-45.746802.json,24,53.662576159516384,17.855222709417944,17.599999999999998,87.2
MaziyarPanahi_Llama-3-8B-Instruct-v0.10,results_2024-07-18T10-57-13.925740.json,24,49.243118666863104,16.322363302318646,17.599999999999998,78
